,Vmag,Plx,e_Plx,B-V,SpType,Amag,TargetClass
3881,8.686174174,16.19526903,0.9044303839,0.5737073153,G0V,19.83124498,1
3882,8.115639986,7.741520773,1.159262728,0.4058407067,F0V,16.70785826,1
3883,6.611230293,3.325419344,0.8525226444,0.04289750922,A0V,16.53006038,1
3884,6.429457647,5.861923821,0.4856329913,1.133285457,K0III,16.06986656,0
3885,2.901751995,19.94171741,0.4743881881,1.044195788,K0III,16.86496248,0
3886,8.180104318,4.824006872,0.9648184093,1.380011571,M0III,16.36672632,0
3887,8.408330972,3.877119463,1.173978074,0.536043922,K0/K1III+..,15.97280032,0
3888,3.957138145,13.23707936,1.0718971,0.8109199772,K0IV,17.26537613,1
3889,4.409331478,2.965574053,0.510527012,1.004701592,G8III,14.76701916,0
3890,8.127550995,5.918914495,1.116241645,0.6154485253,G6III,15.97234552,0
3891,7.573439023,1.129499112,1.437550791,1.195865921,K3III,13.12681324,0
3892,8.113780429,1.100811895,0.6907541188,0.2527909246,B0.5III,10.60706485,0
3893,3.388599393,3.267436374,0.5774433849,-0.1101787712,B2V,12.74008557,1
3894,8.566983927,3.241203718,1.407663789,1.310032371,K0III,16.38990292,0
3895,7.924716658,11.49904599,0.8293519026,0.6160837364,G1V,19.22958399,1
3896,9.297862638,0.8579511549,1.260895146,0.7690923948,F5V,15.48439657,1
3897,5.699264654,19.56473071,0.5026579968,0.0868884221,A2V,17.30807307,1
3898,8.973228323,-1.742084565,1.349773575,0.6697386137,A5II,14.11887259,0
3899,8.101378238,0.3609866504,0.8862107185,1.163506246,K0III,12.81655756,0
3900,8.032672681,6.315179254,1.259885196,-0.06213164565,B8V,17.03326085,1
3901,0.5165514666,9.506552891,0.6324413108,0.9544752339,G8III,14.32599746,0
3902,7.802623655,3.822616968,0.724101204,1.410296925,M2III,14.41138382,0
3903,7.510554201,8.745981669,0.9447938166,0.9260178047,G8III,16.5805007,0
3904,7.062460962,7.254890278,0.9503614498,0.9403690299,K0III,16.43512113,0
3905,8.336819898,6.124645026,1.360848533,0.167296315,A9V,17.03504574,1
3906,7.310181354,26.08503777,1.14821912,0.7323520394,K0V,20.29952797,1
3907,2.876310067,10.28841787,0.4352963592,0.992648289,G8III,15.40726553,0
3908,8.808949764,3.396522776,1.467748819,0.4560427447,A6II,16.69517695,0
3909,8.439957635,9.619671976,0.7927328757,1.055378301,K1Vp,17.11477741,1
3910,10.16405231,15.79594451,1.218561075,0.9002538894,G6V,19.4458101,1
3911,7.939017306,1.294046693,1.069761459,1.045708623,G8III/IV,14.32054216,1
3912,8.470999356,14.15320204,1.27123904,0.3709254472,A9/F0V,18.22126001,1
3913,9.436953272,1.459308267,0.8738967394,1.171350173,K2III,16.072716,0
3914,9.229944873,27.02573284,0.8349410612,0.8685178528,K2V,21.83685818,1
3915,8.153101058,4.143799971,0.6297613008,1.467737189,K3III,15.72267233,0
3916,7.241036887,5.014249217,1.041091832,1.198170811,K1III,15.80767374,0
3917,7.188100813,2.227533159,0.9541860621,0.1072687128,A7IV,15.83476775,1
3918,8.433777508,0.9872650391,0.9683546719,1.55484587,K3III,13.45615092,0
3919,7.299536316,5.744582181,0.8614653455,0.471817103,F3Ib,16.8700088,0
3920,7.271046874,3.964747528,1.339371329,1.026587745,K1IV,17.14375344,1
3921,8.826745447,1.536169845,0.8585495652,1.322590661,K1III,15.3756279,0
3922,6.428518661,3.385527529,0.8854791494,1.02124935,G5III...,16.16664756,0
3923,9.098873807,20.81287415,1.883523027,0.8525464895,G5V,21.07344398,1
3924,4.271880819,4.197870725,0.466069305,1.484597557,K4/K5III,14.63718315,0
3925,7.726702753,5.024500521,1.221253219,0.5286069516,F2IV,17.61993287,1
3926,9.444519018,4.844043521,1.349847322,0.4035492139,F6V,18.13099344,1
3927,8.915126276,8.27016369,1.144346531,0.6438548005,G3V,19.03825935,1
3928,7.722271726,4.359298975,0.599761031,0.7244648451,A1V+...,14.82845516,1
3929,8.550005922,2.830282609,0.9047099907,1.022467321,G8III,16.04921442,0
3930,8.039435502,5.175588027,0.8663129099,1.460096161,K3III,16.8289245,0
3931,7.380461815,20.55804151,1.0057269,0.6486453708,G5III,20.22549364,0
3932,7.526587501,4.322552153,1.353338191,0.1178411255,A0V,17.10993154,1
3933,9.166660559,2.941032218,1.452589002,0.155934377,B8II/III,17.71852894,0
3934,7.004678946,3.675887679,0.7636487676,0.01221041884,B8III,15.0812493,0
3935,7.341110178,2.910792093,0.8607507464,1.220067787,K3III,13.3247379,0
3936,9.565566553,5.853081852,1.779755695,0.7064163347,F5/F6IV,17.93604301,1
3937,8.455033136,5.436631548,0.7197916678,-0.007255765828,B9V,18.2864512,1
3938,8.458336509,1.469695408,0.9069166432,1.07402609,K0III,13.20994328,0
3939,7.623065578,2.693566506,1.091836735,1.216443241,K3III,16.06595389,0
3940,8.76051342,-0.2310845742,1.209381589,1.248312282,K3III,10.93477504,0
3941,8.377357455,2.579823429,1.183964365,0.05458930214,A0V,15.79526555,1
3942,8.227222922,5.2928531,1.256483648,1.110167148,K1III,16.67943636,0
3943,7.691457664,10.34378253,1.095774003,0.3859720366,F3V,18.36957485,1
3944,8.754847142,1.050597405,1.070932077,-0.1159594787,B9V,13.5816634,1
3945,9.459032232,0.7992562437,1.37311128,-0.1293536429,B5V,15.77226983,1
3946,8.001610706,11.48517204,0.9098525209,0.9393316919,B8Vev comp,14.94152824,1
3947,8.83706296,3.4790251,1.268814573,0.5358660772,F2V,17.93640957,1
3948,8.30990896,0.5312433792,1.555732066,1.147541414,K0III,15.05673129,0
3949,7.62623464,1.841502601,1.038648259,1.169763864,K4III,15.10550069,0
3950,8.500913303,2.480014927,1.923289321,0.5012681839,G3V,18.07161264,1
3951,8.001734556,9.37505592,1.026324917,0.4182503119,G3V,18.49758108,1
3952,7.949832522,3.480935242,1.345478789,1.280471271,K0III,15.95932492,0
3953,9.835111458,22.97079648,1.154658191,0.7961718252,K0V,21.7839363,1
3954,9.009799342,4.955860862,1.198488691,0.3940826398,G6/G8III,18.57984538,0
3955,9.470709054,16.42449099,1.511427964,0.680917595,G8/K0V,22.11544755,1
3956,9.174667873,6.415405004,1.459809553,0.443757307,F3V,18.7219982,1
3957,9.071456146,5.971975886,1.309633764,0.8555502833,G8IV,18.6307778,1
3958,4.875227862,2.355237526,0.6286325289,1.40892188,K2II+...,12.38505915,0
3959,6.276951152,7.964684948,0.5730656476,-0.06872091021,A1V,16.909386,1
3960,2.093374832,54.64137829,0.5674103822,0.4531905115,F0V,18.60890606,1
3961,8.479117182,2.385881953,0.6773697893,1.286841725,K5III,15.03995518,0
3962,8.598333912,4.761920298,0.9977242296,1.4028951,K1III,16.37070835,0
3963,2.735058009,6.131394222,0.4433442588,1.418181422,K3III,13.51031043,0
3964,8.550256024,1.959514554,1.285420092,1.274479409,G8IV,15.30187741,1
3965,9.033607156,41.9543442,0.8739348839,1.083770979,K2V,23.02806411,1
3966,7.606398412,4.541856012,0.7269556335,0.4985976471,F3/F5V,17.90259233,1
3967,3.48881427,3.468645747,0.7731174719,-0.1371350039,B2IV-V,13.21883135,1
3968,5.354103948,29.59895457,0.5867146951,0.6675292649,G0V,19.49872397,1
3969,8.050043616,0.5080395161,0.9701229274,1.101205454,F7II,11.71163569,0
3970,8.571267459,4.53929592,1.162050222,1.410293029,K2III,17.23994218,0
3971,8.839235208,1.603329008,1.146064763,0.09188429894,A0V,15.34582638,1
3972,8.78864765,5.870460184,0.7756954454,0.4323218876,F5V,16.74759083,1
3973,8.074239385,12.96414351,1.138438739,0.3226689361,A2V,17.03438618,1
3974,7.441192034,2.045400429,1.462003908,-0.04818838362,B8V,14.03373472,1
3975,7.041986741,1.289355227,0.8422523304,0.9825243502,G0Ib,12.73782984,0
3976,2.863290656,6.345596955,0.701048022,1.24736048,K1III,14.55403005,0
3977,9.393509413,2.078081027,0.9239275527,1.103731119,G8III,15.26752471,0
3978,8.395025754,2.406718637,1.143725232,1.285860507,M3III:,15.37788592,0
3979,8.22992681,1.290466754,1.217840993,1.49289233,K3III,14.37809102,0
3980,5.432740935,13.85732698,0.6800813811,0.05547142167,F0Vn,15.95991141,1
3981,7.407082271,7.568533497,0.9005263846,0.09333309775,A3III,16.72647771,0
3982,6.805218243,5.328030468,0.8487919336,0.988215987,K1III,15.286365,0
3983,2.773868934,2.009182793,0.8987371603,0.2202750388,B3III,13.70359424,0
3984,6.813163597,3.963306375,0.9124660139,0.9428846467,K0III,15.18126791,0
3985,7.595328489,0.4470312007,0.8147475633,1.665718503,M3Iab:,11.62670848,0
3986,9.132510401,2.978236287,0.9911449823,1.349260436,G8III,16.92470849,0
3987,8.121031397,5.020362386,1.151982631,0.4114010331,F0V,16.66805515,1
3988,2.825995406,0.4497882217,0.6429810321,0.01581359729,B5Ia,9.639822389,0
3989,7.625734161,3.191419,0.7922539425,0.4973380545,A3V+...,15.93036008,1
3990,5.643114231,11.89967858,0.9628925921,0.6480593337,G5IV,19.00195367,1
3991,8.93236363,-0.1620232209,1.227880323,1.377549518,M2III,9.734274266,0
3992,8.305341202,5.732572669,0.9226698276,0.6215693494,F5V,17.60129868,1
3993,8.392136064,5.296304504,1.350649339,0.4812743815,F3V,18.19259244,1
3994,7.903561585,5.227579523,0.9739593413,1.599745091,M2III,17.88491913,0
3995,7.677447718,3.273977182,1.00854494,1.111274444,K0III,15.11094493,0
3996,10.5501126,4.087824239,1.367825713,0.3485970857,G6V,18.41486031,1
3997,8.316934995,1.318186154,1.524750905,0.3831657609,A0II-III,15.09287155,0
3998,8.839154932,3.686899084,1.536861895,0.441053158,F5V,17.02251541,1
3999,7.842108344,2.044742966,1.025311508,1.248896552,K2III,14.81240607,0
4000,6.372331112,-0.4494944977,0.8871366295,1.247102464,A5Ia,8.416549921,0
4001,7.556129163,3.163182724,1.001133363,1.399140527,K2III,15.40869473,0
4002,7.874309873,9.691373835,1.079202748,-0.06216849749,B9.5V,15.90754863,1
4003,8.874514726,0.8222518879,1.168176627,-0.05866426077,B5III/IV,12.47645071,1
4004,7.880463355,1.398678486,1.107755024,0.9851091667,K0III,14.32899269,0
4005,7.580184176,3.389580862,1.273882162,0.2594574646,A0/A1IV,15.45267679,1
4006,8.911696239,1.309788831,0.9356549619,-0.02276061542,A9II,12.66303989,0
4007,8.798568152,29.45283467,1.073923429,0.671064485,K0V,18.97530476,1
4008,7.361584831,5.398673292,0.7705935623,0.1364415428,B8/B9II/III,16.05312845,0
4009,8.669856757,31.44247883,0.9244675327,1.064327426,K3V,21.99641827,1
4010,8.666312404,2.813576502,1.295257857,0.4499350026,B0II-III,16.20897447,0
4011,7.178952134,14.45146939,0.8642423967,1.046863289,K0III,17.15730702,0
4012,7.381708135,-1.071279923,1.005755944,0.09507637057,O9V,10.09619694,1
4013,8.416123605,5.685319562,1.097739686,0.4345861903,F2V,17.82872109,1
4014,6.420111612,2.500518938,1.027193087,1.512797028,K5III,14.67367038,0
4015,9.668612561,9.938909301,1.939688827,0.8264327726,G8V,20.90261068,1
4016,7.073545536,8.06512691,0.9626701212,0.8711351077,G8III,16.29177353,0
4017,9.360129833,1.55549576,1.089871143,-0.06823550358,B9V,15.65487964,1
4018,8.122758587,2.408973706,0.9623274481,0.9934582534,G8III,14.89583106,0
4019,8.958479067,2.298221882,1.328000359,0.7261852316,G5V,19.67182244,1
4020,6.999605904,3.287612049,0.8100551654,0.1109202871,A0V,14.19584476,1
4021,8.028361506,0.3876277783,1.165388812,0.01809354067,B0.5III-IV,13.34693476,1
4022,9.097564258,-0.4699372217,1.384945209,0.3900237409,A9IV,10.5869495,1
4023,7.534049982,1.51870802,0.9277699467,-0.02366130616,G9III-IV,13.25570629,1
4024,6.352939075,9.773904459,0.6025651317,0.4031680693,A7III,15.91233999,0
4025,5.037979064,9.003671871,0.8882851161,0.3172094066,A0V,16.35068523,1
4026,9.178707612,5.670990842,1.010095795,0.4599596755,F3V,17.28860105,1
4027,9.61151274,9.276380304,1.259134144,0.603183412,G0V,19.19411131,1
4028,9.140793374,5.123373718,0.9242447198,0.5550905413,G2IV,18.54444472,1
4029,8.589804735,-0.1354421568,1.173638214,0.1646802045,A0V,8.236538005,1
4030,10.03941427,7.971531692,1.090667972,0.5771164038,G0V,19.23417617,1
4031,8.271579904,0.9978230911,1.087530336,-0.02175787859,B9V,14.36570578,1
4032,8.237637387,3.636885399,0.8924348248,0.4601915138,F5V,17.32906932,1
4033,7.799462774,9.598330133,0.8198184056,1.266621167,K0III,16.72419253,0
4034,8.775513439,17.33372251,0.8951745006,0.6732961633,G3V,17.90910686,1
4035,7.958341175,3.101626469,0.8405541656,0.9592486718,K0IIICN,16.64656648,0
4036,2.324645132,16.79946263,0.5771285977,0.1297146511,A5III-IV,17.67042092,1
4037,8.257988423,3.187368833,0.750500862,1.27702182,K2III,15.90798148,0
4038,5.643269729,8.293038977,0.6282758009,0.01288713539,B7Vn,16.00978923,1
4039,8.542483055,5.471079634,1.019964327,0.8492257622,K0III,16.66728623,0
4040,7.366498406,5.256536922,0.6934690977,1.040541862,K1III,16.34605614,0
4041,7.035555448,-0.4963939203,0.966133183,-0.06965498442,B1.5Vne,12.99283358,1
4042,3.960171449,3.82440291,0.452972614,-0.06938366505,B7III,13.70336785,0
4043,8.841932764,3.427662828,1.298943452,0.4794315992,F3V,18.80277672,1
4044,6.901126072,1.227633018,0.630979481,0.2152395064,B3III,12.66949907,0
4045,8.489495814,3.703329357,0.8920554784,1.302181712,K1III,16.47656112,0
4046,7.461910623,0.05794653038,0.9306888704,1.40692124,M3III,13.20060822,0
4047,8.339414332,4.634982302,1.419694917,0.9541988802,K0III,17.42707794,0
4048,8.129923775,4.091115032,1.110256143,0.2595619614,A0V,16.49754992,1
4049,8.058788813,1.233711376,0.620967461,-0.0598218036,B2III,13.88995515,0
4050,8.46481568,4.468038378,0.8604026356,0.4011407812,A4/A5IV,17.44125272,1
4051,7.435309919,14.31767373,1.05960563,0.6648498713,F6V,18.93544452,1
4052,7.9180661,8.198156247,1.086848788,0.369524327,A6V,16.27460071,1
4053,9.140285957,8.784226985,0.8680736619,0.5725199154,F8V,19.2967932,1
4054,7.24923491,6.413514757,0.7547995676,1.173383924,K1III,15.98451944,0
4055,8.789483706,19.07542041,1.127012234,0.8396599594,K0V,21.23400999,1
4056,8.854058504,4.607657431,1.233672885,0.4192369852,F5V,18.21863648,1
4057,6.77919198,1.684922333,1.097794789,1.716052219,K3III,14.46193887,0
4058,8.235021759,1.924063382,1.040848973,1.204816774,K0IIIvar,15.62203585,0
4059,7.404845031,1.354065243,1.426353973,0.006463743107,B8V,15.16408829,1
4060,7.453816448,1.459741895,1.391219106,1.015466778,K0III,14.27953622,0
4061,8.001635174,3.703679049,0.9267079791,1.345709907,K3III,15.18860021,0
4062,9.176892862,-0.2801129192,1.0834198,1.107781059,G8III,10.42205333,0
4063,7.540920615,3.738468308,0.9263679585,0.5307192833,K1III...,16.25104386,0
4064,8.890936789,32.05480238,1.011843581,1.110774663,K5V,23.08458557,1
4065,8.95586401,2.740837319,1.987006957,0.7381829605,A7/A8II/III,17.99457715,0
4066,4.894117069,11.04698836,0.7942561797,0.793259111,K0IV,17.15076462,1
4067,8.79869417,5.654049485,0.8976735685,0.1992028435,B9II/III,18.2760012,0
4068,8.517982638,5.879474867,1.108465978,0.9710044835,B9V,16.42835357,1
4069,6.690315292,1.64288938,0.6893310356,-0.06684107218,B5V,14.0796611,1
4070,8.293849688,4.820506342,0.7464765803,1.109493272,G8III,16.97247085,0
4071,8.386972624,1.772221477,1.26420459,0.5632490183,F5V,15.83193341,1
4072,9.926178957,9.255433059,1.636828291,0.577409504,G0V,19.22050475,1
4073,7.562055801,2.471685812,0.9020336211,1.25395927,K2III,14.76262673,0
4074,8.729972815,8.001154076,1.384314766,0.0782311275,F0III:,18.30110579,0
4075,8.269593498,2.824591595,1.104172829,0.9716103186,B9II/III,16.49012366,0
4076,8.867759734,4.232137982,1.303951946,0.2868887365,A7/A8V+...,17.13519528,1
4077,8.250091651,-0.1808604002,1.07636686,1.271645252,F6II/III,10.91727355,0
4078,9.606959494,12.15735083,2.488451759,0.7690180139,G6V,23.35866992,1
4079,7.815961812,1.551523275,1.259003176,1.310206764,K2III,14.21585888,0
4080,7.621866993,5.875412346,0.6340606055,0.4960534518,F2/F3III,15.94212743,0
4081,6.524753763,7.630775786,1.142342178,1.137018491,M4III:,16.17033296,0
4082,6.35849724,1.937101177,0.9026371137,1.37905424,K2III,14.10833258,0
4083,8.188255662,5.347162491,0.8955496395,0.4870014758,F2V,17.93951233,1
4084,7.734871172,1.009174612,1.116701594,0.8517520016,G8III,12.69347139,0
4085,8.615474588,0.5574069052,1.064686392,1.004393422,G8III,13.74147881,0
4086,8.891849035,0.6617979342,1.030117144,1.106165121,K1III,12.04308173,0
4087,9.67521157,4.359722884,1.230433058,0.9453979196,B8/B9III,17.04220293,0
4088,8.739134899,4.472470555,1.606754215,0.856012494,G6V,17.50313564,1
4089,7.472911244,3.754048666,1.217791055,1.386271425,K3III,15.36438036,0
4090,8.570641702,8.550866238,1.391474773,-0.08346615519,G8IV,17.59962145,1
4091,0.8082251017,12.6077489,0.5294308298,1.064523426,K2III,15.07071171,0
4092,10.12669461,2.034164068,1.5760384,0.9707082006,K0III,16.40605621,0
4093,6.535757687,5.438954494,0.7343514679,0.8379564055,G8III,15.16147053,0
4094,8.50746071,11.14437882,1.490470177,0.2452649604,A5IV/V,18.84205852,1
4095,7.767069764,3.542131683,0.9433369245,-0.08731396141,B9.5III,15.99922966,0
4096,8.513754368,2.719543442,0.9035170677,1.040950604,K1III,15.08974,0
4097,8.6337841,15.50174499,1.210189014,0.3755938297,A8/A9IV,16.82298808,1
4098,6.425598326,6.975070341,0.955624856,0.2934927662,A9II,15.78773869,0
4099,2.497707869,9.766061546,0.6411870998,-0.01021341968,B8II/III,15.3668899,0
4100,7.581981049,7.358442613,0.9436195883,1.116836217,K1III,16.9748454,0
4101,9.324286592,0.7329507646,1.218257867,1.397992208,K1III,13.19724342,0
4102,3.002454551,11.70437218,0.5745178043,0.442524079,F0V,16.61443151,1
4103,8.51670388,8.52462063,1.147064631,0.5791854927,G0Vw...,18.03083272,1
4104,7.743582427,1.951697624,0.8872345686,1.36035186,K5III,14.21188554,0
4105,6.74758852,1.793788296,0.5451667387,-0.03284895716,B2IIIne+...,12.5726266,0
4106,7.537480306,0.6557553069,0.8258781396,-0.04264169325,B0IIIp,12.07540951,0
4107,8.778893578,4.246435376,0.8102404211,0.07381465483,B5V(n),16.7783746,1
4108,8.897256661,1.740035866,1.712345671,-0.03153708138,B9V(n),16.50313309,1
4109,3.299109013,19.22259576,1.103904963,0.6299392286,F8V,18.66083017,1
4110,9.264081638,12.3008665,1.519733122,0.6794043445,G0V,18.89050074,1
4111,8.999131454,0.5774727912,0.6663030877,1.400233059,M2III,13.65103299,0
4112,7.469803124,10.51967283,0.9071391221,0.3207651333,F0V,16.97284062,1
4113,7.742740998,5.981836216,1.017741268,1.131041433,K1III,16.53530056,0
4114,7.77889107,4.638205994,1.001029698,1.01786235,K2III/IVCN.,17.18229038,1
4115,8.853023972,4.242283189,1.507182071,0.4573479053,F3V,17.64993117,1
4116,9.199249197,1.445586435,1.346030168,0.9593397176,G8III,15.08315532,0
4117,9.290638941,-0.6780958116,1.362806077,1.052916073,K0III,13.08630186,0
4118,10.29770419,5.15763465,1.800668293,0.05760222704,B9IV/V,17.559086,1
4119,8.976274226,3.024892843,1.199222013,0.2099343629,B5/B6III,16.13135948,0
4120,6.334491191,22.80631937,0.8999580222,0.5256307236,F8V,18.9640116,1
4121,8.50576457,2.01188205,1.371541544,1.177904119,K0III,14.86265484,0
4122,7.361374466,3.022680263,0.8433837884,0.0509862374,A9III,14.96478224,0
4123,7.378301974,1.22314526,1.296741556,1.542179767,K5III,13.94507061,0
4124,4.466388071,4.604413977,0.7412802285,1.424551029,K3III,14.14142515,0
4125,7.236837714,2.397584877,0.6162834096,1.484594567,K2III,14.04613246,0
4126,7.710026219,2.8939008,0.6094469475,-0.0002314260515,A0V,14.99572266,1
4127,8.600299626,1.570620477,0.9162373363,0.07277797482,B9V,13.41521024,1
4128,7.532449868,4.329076405,1.034285404,0.9704414577,K0III,17.08943989,0
4129,6.859036243,4.470822967,0.991311365,1.442126167,K5III,15.28334393,0
4130,5.617267028,-0.2596295864,0.9062645477,1.449652976,M2Iabpe comp,10.55068398,0
4131,9.062724153,6.1897546,1.817382672,0.4716462932,F3V,19.2605179,1
4132,8.876682911,2.279995938,1.173506332,-0.03653340647,B2III,15.50446862,0
4133,8.78815153,5.046300563,0.6321576004,0.1996008787,A5V,16.73126229,1
4134,7.642245434,1.316032086,0.840944722,0.8835438682,G5/G6IVw,13.12150388,1
4135,2.679199877,9.121296017,0.5040884625,1.207753448,K5III,13.62022555,0
4136,8.588904288,1.60828492,0.8594281686,0.0522500915,A0V,14.98273686,1
4137,8.320329406,4.980760488,1.113500435,1.225610908,M3/M4III,17.14853899,0
4138,9.464802187,9.528945836,1.347984184,0.6135989655,G0V,18.67628022,1
4139,8.515647242,2.694144573,1.256568313,1.258884549,K4III,16.75483823,0
4140,3.046078612,7.08538071,0.5973265765,-0.2272402542,B8/B9III,14.80249251,0
4141,7.583600104,2.175112709,1.06887727,0.231824182,B2IV,13.62586216,1
4142,3.478108028,8.205099994,0.5284749983,0.2139595998,F0V,15.81680998,1
4143,8.523430958,6.428766426,1.315148017,1.307232572,K0III,18.66643104,0
4144,8.026674625,0.8019964007,1.010155873,0.421991642,A0Ia,12.89171939,0
4145,6.645770854,18.86963395,0.8334934265,0.5247468056,F5V,18.09226043,1
4146,8.199717113,3.459540573,1.2730363,-0.08852766356,A0V,16.8424597,1
4147,8.266075212,5.708190886,1.332401192,0.1531360433,A9V,16.70604019,1
4148,8.3213635,4.192622087,0.8045533131,0.9252814943,G8III,15.57154097,0
4149,8.324181039,4.986750738,1.367846743,1.098235542,G8III,17.07322157,0
4150,8.896961358,-4.014890522,0.7464620918,0.5598442887,F5III,15.68346801,0
4151,8.812683557,2.047592801,1.060088352,-0.1616221875,A0V,15.27292977,1
4152,8.06050328,2.682073547,1.34825645,0.9813149914,K2III,16.01648396,0
4153,7.362486852,19.64630576,0.7933294198,0.5955270123,F5V,18.2750103,1
4154,8.621756144,2.724233176,1.828460074,1.068936987,K1III,16.06488366,0
4155,9.051431797,14.34715898,0.8511664652,0.2334838634,A8/A9IV,17.58883358,1
4156,8.512880405,18.48662256,0.9402698288,0.9372522882,K0V,19.46162214,1
4157,8.354636057,3.40461953,1.052545422,1.492470686,K2III,15.63994249,0
4158,8.171625302,1.410441787,1.389303527,0.4119430289,K0IIICNpvar,15.87277427,0
4159,9.150369227,9.023322814,1.521600553,0.5206456636,F0III,17.02574509,0
4160,4.191686198,2.863348207,0.5250097672,0.9989713282,K1II/IIIp+G:,13.93675755,0
4161,9.527104224,3.315167979,1.778613195,0.9065299758,G8IV/V,17.20155837,1
4162,6.283284256,4.844443975,0.5824892604,1.018998359,K1III,14.86180945,0
4163,3.628432598,7.144437756,0.7449079775,-0.1676980668,B7V,14.60003965,1
4164,7.594623728,2.288151515,1.019710877,-0.1182268318,B5IV:,12.8256056,1
4165,7.746620245,2.601641971,0.962363256,-0.2529650894,B8/B9V,16.36971808,1
4166,7.707040315,5.516908621,1.035015927,0.7011079266,F3/F5V,16.62680688,1
4167,9.93400385,1.007439417,1.451160875,1.262833915,G9III,16.57554719,0
4168,8.476763248,1.441855892,1.114465847,1.386682796,K3III,15.98165654,0
4169,7.059632186,6.471780735,0.6485327355,-0.007637916664,B9.5V,15.15740014,1
4170,8.170041574,0.7624522684,0.963523377,-0.06173401392,B2II/III,14.13015325,0
4171,8.251880671,5.432508535,1.044633128,0.4295948669,F4III,16.72902586,0
4172,8.299764957,2.068328709,0.9674622884,1.756911041,K5III,14.44561219,0
4173,7.411602701,3.381036329,1.038456576,-0.07781144282,A0V,16.15235833,1
4174,8.981396064,11.69359317,0.9750411727,0.6252283938,G1V,18.87395822,1
4175,7.288531482,6.816192322,0.997989971,0.9353147088,K0III,16.65085311,0
4176,7.489767492,2.323362149,1.266023144,1.26144785,K0III,14.91152627,0
4177,4.197628789,2.852915118,0.6142414301,-0.07007586767,B2V,13.41368939,1
4178,7.181129746,6.279812108,0.9509529277,1.091060015,K0III,15.91853632,0
4179,7.6300434,5.951334918,1.648504664,1.291791581,K1III,17.29848403,0
4180,8.403208053,10.11611077,1.284062785,0.5245640686,F3V,18.20611586,1
4181,7.593906999,3.751041832,0.6133720483,1.595570405,K4III,15.26804238,0
4182,8.195843923,2.005658801,1.439687582,0.9922745542,G8III,13.98751325,0
4183,7.943377698,3.687275759,1.52311224,0.9495610842,G8III,17.08903148,0
4184,8.725743891,5.231105423,1.076776023,1.040050127,G8/K0IV,16.68606543,1
4185,7.125664945,7.747096888,0.780773803,1.029369577,G2III,15.21154027,0
4186,7.156633289,3.81116182,1.068225509,0.5871191564,K0/K1III+..,15.26201887,0
4187,9.496568004,0.04281235811,1.689331796,0.1193664588,B3V,13.73894578,1
4188,8.441416239,2.250283726,0.9621399508,1.02297934,G6/G8IV/V,17.25777493,1
4189,9.518346495,1.751110143,0.8872961707,1.207443005,K1III,15.68938472,0
4190,6.847501402,2.890746561,1.27533856,0.9634709214,G8III,15.53072265,0
4191,5.501353983,34.09206691,0.5462344798,0.4082072386,F0Ve...,17.46682192,1
4192,8.621135608,-0.1039889276,0.9154467452,-0.05559606432,B8/B9IV,11.89440047,1
4193,10.58424793,1.648206187,2.745665637,0.1032089485,B3/4V + B8/9,16.39690906,1
4194,6.600152523,1.911683629,0.7571160508,1.555170015,K2/K3III,13.63586666,0
4195,7.512744934,11.99589716,0.8355469866,0.4177625938,F7V,18.45343369,1
4196,9.060628996,2.143055491,2.225466036,1.227064876,F9V: + G9V:,17.3401116,1
4197,8.370357543,3.040379485,0.6955716981,0.8870624465,G8III,15.9763361,0
4198,9.968170348,16.41331686,2.021705882,1.037511697,K7V,24.16291808,1
4199,8.526169222,1.832161625,1.273156059,1.022628849,G8IV,15.3177087,1
4200,6.406200788,3.881083527,0.7233935883,1.600253247,K3III,14.35930605,0
4201,6.840697111,1.82348294,0.6122708738,1.117860936,K4III,13.82806888,0
4202,7.007458959,6.328092277,0.6065433842,-0.1596644875,B9.5V,16.25969046,1
4203,8.987791172,2.463039411,1.204880518,0.4641719971,B6II/III,16.14874354,0
4204,8.032570476,4.563068382,0.7459785411,-0.1122457285,A0V,16.65644839,1
4205,9.1595363,0.3987210601,1.13114432,0.3346618518,B3III,10.05777757,0
4206,7.488169823,0.9345528775,0.9507743807,1.030685692,F6Ib,11.98419902,0
4207,6.591709672,7.550896584,0.8327947105,0.121680641,A0V,16.4050879,1
4208,9.320413927,13.96117368,1.489659793,0.7074644713,G3V,19.54896812,1
4209,8.419618365,2.181213556,1.387093376,0.2050065517,B9IV,13.87916771,1
4210,8.14707584,7.181223917,0.9593193018,0.7803919124,F5V,18.15930147,1
4211,9.317396257,3.79073571,0.7335090653,0.05747078178,F3V,18.3517133,1
4212,7.912444556,37.68346483,0.7402606267,0.9898418348,K2V,23.99408134,1
4213,9.374763563,0.115089649,1.382724915,1.007297887,G8V,13.69424575,1
4214,8.73315982,18.37861795,0.9404012081,0.5656323644,G5V,21.49800164,1
4215,9.154208742,15.23110278,0.9307031455,0.9404019237,K0V,19.03758525,1
4216,7.593755066,6.022927571,0.8314677374,1.023595683,K1III,16.69079181,0
4217,4.111233468,22.02267352,0.6818183045,0.239102586,A7V,17.20022659,1
4218,9.238349574,2.816649883,1.230456366,0.06927035655,A2/A3III/IV,16.55681049,1
4219,9.335183428,3.482258774,1.390406467,1.039352695,G8III,16.15814236,0
