Vmag,Plx,e_Plx,B-V,Amag,SpType,TargetClass
8.065405012,12.77934919,1.204455348,0.593693202,19.03003296,660,0
8.950744116,6.952367074,1.245371713,0.4896862952,18.35426978,560,1
2.693980032,12.03309453,0.7029584195,0.1087602238,16.03405807,780,1
7.003331266,17.22754046,0.9930354094,0.4882296095,20.14949317,709,1
7.277207348,10.30927655,0.7018638519,-0.02382774964,17.88075715,150,0
7.735860637,0.6302407343,0.9112600305,0.09470335581,14.16184847,444,1
6.479662573,5.361252728,0.4920851541,-0.0246469941,15.80194365,894,0
7.109236703,13.83805874,0.4515259082,0.3947351477,17.38301945,680,1
3.853011808,5.379000269,0.7399085593,0.8912266582,14.01102599,844,0
8.425169326,1.934392851,0.919541642,0.9034902408,15.67659513,888,1
7.214578453,3.803496353,0.9831519396,-0.04605703437,16.47810006,335,1
8.68393069,1.931328502,0.9985772807,0.2722725609,14.10324667,420,1
8.975160129,10.91821323,1.5218368,0.636133125,18.30302938,660,0
2.18231465,7.418510473,0.5869204199,1.395379264,15.9111662,994,1
8.594295969,4.18190334,0.9057140002,0.3962157135,18.46023346,507,1
7.846734791,2.581111845,0.9427316657,1.104329576,15.88682332,931,0
8.316177947,2.901889023,1.035065217,1.183762782,15.40804618,807,1
7.431975894,7.385825382,0.9607704709,1.168188593,16.36554535,931,0
7.534411658,1.900497171,1.05482238,1.425955503,15.32421138,1065,1
2.902818268,9.560399895,0.698680691,-0.03890194807,16.17173943,456,0
4.927198341,3.569620616,0.4218928484,1.063824642,15.76796191,1016,1
9.499790048,12.14981462,1.570325994,0.6285563737,21.25497154,757,0
9.184514761,4.045319065,1.38763905,0.7099549363,17.50638375,207,1
9.160828615,0.762935279,1.002537165,1.473898213,14.09801006,969,1
8.86758069,6.306550987,0.9675627321,0.1998664147,18.18306751,207,1
4.303688885,7.910907556,0.47017433,1.220558375,15.69377774,1073,1
2.255081547,-1.020393407,0.8821019378,0.323573193,9.144453475,152,0
6.816271598,4.053462116,0.9826519716,1.066446054,15.27522595,850,1
10.36499547,0.8079260137,1.215920105,0.05563606697,17.73661235,47,0
8.731298798,9.827484532,0.9663543635,0.4861428371,17.69586203,738,0
6.256574331,24.27191588,0.9659624151,0.5649090033,18.82339789,686,0
7.311559038,1.504094106,0.9342366148,1.151402541,14.23143728,931,0
7.491656836,5.45616872,0.784265457,1.052970049,16.79999553,850,1
9.290467719,11.61337014,2.047251242,1.109532374,21.67716832,814,1
8.560350735,1.214121201,1.048595348,1.299085468,15.20810424,990,1
8.115866667,5.831617912,0.8304945797,0.3399886771,16.79686174,175,0
8.423202421,4.474771522,0.9090585278,0.4177823196,16.83954577,584,1
8.445366342,2.79370844,0.6618349977,-0.03216218123,14.6122619,368,0
3.119200725,27.26452898,0.5034437912,0.3356261856,16.70923812,524,1
8.712628583,11.65984971,1.078811994,0.8812724619,18.71130715,947,1
8.32189381,13.8626545,0.8287946836,0.4814425088,18.69004079,619,1
8.05252379,7.614499308,1.054758383,0.3639782611,17.15411857,501,0
9.293651488,0.4702902858,1.967278747,1.254853081,13.29812881,969,1
1.187074463,1.756355395,0.696282646,-0.312374767,12.04314475,263,1
8.499415754,1.080373232,1.018118714,1.228231358,14.5471901,1065,1
1.190242267,2.117317618,0.6844493254,0.03791661411,11.97750119,0,1
7.866821904,10.52868689,1.110951325,0.3851273318,17.53195298,560,1
7.710981293,8.796503262,0.8980717014,0.1023830452,16.69267125,119,1
9.849302735,0.9367937657,1.054208644,0.2897233556,14.56704617,524,1
8.745793436,6.739509891,1.225036469,0.7515926135,18.13806579,584,1
9.434003109,7.622223736,0.9498880132,0.3556937526,18.30014291,569,0
6.300316993,4.603435551,0.5648746053,1.19810567,14.59773089,931,0
7.365853366,8.455839375,0.8605608408,1.037774807,17.122762,844,0
3.379576783,12.63274442,0.6957878975,1.362138049,15.1522635,1027,1
9.389918641,1.028758582,1.272176611,0.01614582646,14.98654434,21,0
8.263970649,4.223887145,0.7087144267,0.03549518943,15.99151885,141,0
8.400316045,19.74605253,0.9254597507,0.6958648559,20.15703605,1011,1
8.428824032,2.565933288,1.291970338,1.158224016,15.17185279,888,1
7.883416469,2.433522232,1.393067691,0.8845630304,14.62222931,1084,1
7.028812039,1.413631213,0.8039674484,1.22870428,12.62644955,969,1
7.754555534,1.552209876,1.42788157,0.9764558998,14.00804335,888,1
7.49636645,2.1809416,0.6299850382,-0.1261888284,13.90866297,368,0
7.336517327,0.7224937882,1.304927215,1.038016872,12.53913761,888,1
7.196823834,8.474521123,0.9669297384,0.2635092074,15.04332642,657,1
9.08118522,2.222549781,1.244073348,0.2931966974,15.06466563,124,1
7.778947691,4.352494025,1.016828301,0.24385959,16.54223934,98,0
7.529320354,2.83174956,0.6205711775,-0.1801289941,14.72871061,438,0
7.317667203,2.757712022,0.503537935,1.319844444,15.33465914,1027,1
6.454836518,4.582410101,0.788024484,1.057984971,14.97907906,931,0
6.780696825,2.680254175,0.7233036999,-0.004253138555,15.79692812,101,1
6.640966261,-1.272907988,0.6454588332,0.4727068943,15.16947094,556,0
7.81955877,4.266947372,0.9744737592,1.030210573,14.62298725,774,0
8.162576672,-0.7260523472,1.55610742,1.328384963,12.84942837,994,1
8.530811171,1.480306899,0.9723021636,0.0644606188,14.75367261,486,1
7.842973723,0.6079580207,0.9019360449,0.1315233853,13.48056846,1120,0
7.84524061,5.55743968,0.7748171332,0.1906549697,16.93546052,47,0
7.842582362,3.749226879,1.001252226,0.6777889507,18.4455761,640,1
7.877033662,4.170280777,0.7974777645,0.02581317262,15.6105393,392,0
6.356888588,5.007150559,0.8917540775,1.051123451,16.6043086,868,1
7.806765237,1.323657263,0.7992458241,1.051025918,14.58441413,844,0
8.983246699,4.051289297,0.9479007606,0.04260129292,16.98954752,21,0
8.998718868,3.422532292,0.9586677956,1.355727957,16.92880245,969,1
7.810698051,5.368403159,0.9702388841,0.8956045997,15.98049398,876,1
10.06919903,17.78333625,1.255029156,1.036200664,21.06019934,931,0
7.309995951,8.15081936,0.8844919076,0.4582053146,17.99528405,640,1
7.074244441,11.2323144,0.7205812675,0.8162517842,16.72413883,848,1
8.316756703,7.651223379,1.106951809,0.2873443754,17.63089481,501,0
6.708480913,6.695832247,0.8385911997,0.192297273,15.52637063,175,0
9.969293759,4.876101725,1.172090533,0.912944228,17.86389667,70,1
1.183862871,33.02927338,0.6026174994,0.9639646483,15.25784213,900,1
8.982761091,1.373098756,1.128681189,0.4056079724,14.86925701,621,1
8.115620483,18.50325684,1.152948926,0.6575543917,19.53620037,757,0
6.659073459,4.268017137,0.7764382786,1.197389018,14.72251046,888,1
9.358033465,-1.796374895,0.9706067482,1.024936349,13.12652372,18,0
9.066643716,2.799150618,1.278436014,1.005431274,15.90139183,931,0
8.362422557,0.8081445888,1.244448896,1.228162937,13.66317895,994,1
8.615052565,2.957591579,1.216624829,1.426492036,15.38954994,1027,1
7.953625144,3.442630603,1.075073228,1.036600678,16.39907978,967,1
8.614821233,1.823934883,0.9013300679,1.266606692,14.74023423,994,1
8.444084876,9.649577228,0.9584127392,0.414634454,18.03150039,884,0
4.427287711,8.586381698,0.7886378465,0.2084434815,16.49725442,839,1
6.582227044,0.2607412625,0.7816636794,1.75659973,10.4569873,859,0
9.52588044,11.55831715,1.856803352,0.8374318692,20.28368609,913,0
3.678082235,6.918435633,0.9440797197,1.3145426,15.4466558,1027,1
9.183741135,9.852091142,0.9841588335,0.04137181436,18.54269182,524,1
4.787340473,14.89740612,0.7954169975,1.090835587,16.48929523,888,1
7.86145086,5.026348606,1.491946901,1.246280027,17.32742036,1074,1
8.72512278,4.607154177,1.356120911,0.9169183214,17.55192093,855,1
8.76726084,7.088526134,0.9035559102,0.5052120717,16.63278103,524,1
7.638807715,10.99350145,0.6142178125,0.1572696977,15.75462265,21,0
7.989143386,5.606298501,1.120704006,0.464774073,18.12936496,584,1
6.969780772,2.81153324,0.790991625,1.142112248,14.98524696,888,1
4.197789955,16.27966994,0.9695673563,-0.06764364719,16.70711929,74,1
9.356689752,0.5779466927,1.124555607,1.10827215,13.10647242,888,1
7.987047459,7.812914385,0.9459853091,0.6618386799,18.57450692,660,0
8.436367474,11.54578776,1.06024187,0.5277846662,19.24429245,757,0
7.982862735,6.800661794,1.193483173,0.3949905259,17.04585429,207,1
7.612416326,13.90402331,0.7151652489,0.1367294248,16.37909692,101,1
9.514021315,15.31890647,1.635807428,0.7250482251,20.48512629,757,0
8.366368356,2.324557641,0.9371584175,0.1446083428,15.33039571,150,0
9.331902226,3.179470002,1.177753537,0.4973193353,17.10563863,175,0
7.486674345,2.428583728,1.107361481,1.08458812,15.08821676,421,1
8.112306095,32.16878626,1.066306687,0.9232387926,20.49541009,844,0
7.179849564,9.20706354,1.098295235,0.5913070638,17.54316266,619,1
9.21660395,0.621411686,1.393489473,0.8464916246,13.40338642,1021,0
9.189848654,0.008585873805,1.674804485,0.5088591726,12.12876558,782,1
1.891272113,8.491007865,0.5400031009,-0.1706442162,12.99182486,378,0
9.632259146,6.465972415,1.337840628,0.7314853199,16.75163801,757,0
4.519271975,7.639339207,0.5408481367,-0.2531215781,14.55824148,437,0
8.618337973,-0.1727965661,1.811607488,-0.04157925864,7.915523925,287,1
1.748669455,74.95212148,0.9334480277,0.7515803036,18.21013076,858,1
6.573121508,3.917771827,0.9878553438,1.323353954,15.68875786,994,1
8.29794099,3.487659639,0.8864893249,0.1374374682,16.93304381,55,0
7.080745383,4.109793177,0.9963026766,1.323392521,15.68325829,969,1
8.928145434,4.090751608,1.662070219,0.5186441021,18.13236994,560,1
9.587525729,2.745722075,1.323458783,0.305106033,17.51294752,21,0
6.295239446,0.9904598363,0.6592051134,1.657763824,12.92695616,1016,1
9.223261294,4.074704646,1.373642797,0.01812163733,17.6122937,21,0
8.618656739,1.232243883,1.008554833,1.462339642,14.74328789,1027,1
8.873476983,6.727596887,1.386084748,0.2491276013,16.65478047,250,0
8.791153756,1.49647727,0.9508860417,1.108319791,15.05809036,969,1
6.933033696,6.539597177,0.819439548,0.2730013664,15.90177927,325,1
2.343990568,1.945398103,0.8348059432,-0.2043629504,14.10618376,368,0
8.27519207,3.918112637,0.9441092736,0.26910177,15.39875523,640,1
8.840902403,6.621943453,0.8403868369,0.4119599758,18.7410774,560,1
7.770123795,3.182368657,0.7828848193,0.9596727906,16.13394865,888,1
8.283534559,11.0463129,1.041356831,0.7701646298,19.33387175,686,0
8.504950904,1.907842695,1.250499241,1.262164502,16.09111467,888,1
8.352290778,3.541051514,0.7404900808,1.028849743,15.64653026,931,0
8.05828197,5.90300729,1.555625891,0.1250074433,16.78879267,207,1
8.25814641,8.924583779,0.7952226966,0.5772814551,18.00573095,738,0
7.81787677,0.557412107,1.167902224,-0.006715835557,11.26819341,21,0
9.275949382,8.497764608,1.309482494,1.02559951,16.34889409,888,1
7.48866767,14.34470155,0.7751645426,0.6762950069,19.31541346,709,1
8.010847165,2.502752771,0.8865522127,1.071057783,14.01866819,844,0
2.561061004,3.029830881,0.4795028904,1.051643877,14.63701427,844,0
3.873715721,5.644246059,0.518877428,1.496851887,13.00623687,1002,1
8.397109971,0.8532587509,0.9044644111,-0.002156346087,14.49792417,486,1
9.539194119,2.943297298,1.373742824,0.9807650774,16.59008445,868,1
8.724425379,4.565354288,1.319980222,1.01415542,16.76806612,844,0
7.772229197,4.032124183,1.450221793,0.08312432027,17.43452101,486,1
10.36803876,3.315575637,1.298269226,1.121472901,17.49117009,931,0
7.397449282,6.902452655,1.275570757,1.003398848,17.10229838,844,0
9.178964643,2.554424118,1.66574862,0.9757306541,16.50852747,888,1
4.170589122,15.14256068,1.269686215,0.5539133313,18.32123753,584,1
7.217127575,9.795854267,0.7011568481,0.4035408518,16.84579373,630,0
7.555108736,5.888872773,1.001455052,-0.05642681158,15.41679674,438,0
9.016049295,1.33429675,1.13115633,0.7930201828,15.24579117,850,1
8.909165509,5.098229674,1.125095795,0.6986851245,18.80413258,799,0
9.285281379,9.070377537,3.16612891,0.6566414615,20.91920767,815,1
9.17711095,4.42995536,1.296124009,0.6643134176,17.60731523,656,1
10.43736291,2.043406541,1.820940515,0.5518330007,16.75977076,569,0
8.707352109,4.500150784,1.300526666,1.551782735,16.82894939,994,1
9.135886927,6.107215329,0.9538502309,0.6037752991,18.53128349,619,1
7.813217521,2.984856703,1.447581265,1.02248714,16.55452962,931,0
8.149343646,1.260409088,0.9276186975,-0.221424197,15.50453287,378,0
7.466174129,2.442542652,1.088789247,0.05930594188,14.95924429,438,0
9.284194213,3.523293908,1.137403342,0.3396623371,17.00580845,678,1
8.014484458,6.048110736,1.145796722,0.4527758866,16.63969746,619,1
7.929594458,9.073712885,1.254236952,0.8990241553,16.96220851,844,0
9.349645327,2.981343397,2.006470845,0.650249369,17.96891725,721,1
5.553746825,16.92682474,0.5537932224,0.5657128423,18.69655989,584,1
8.51260432,5.188784499,1.033409927,0.1249359538,17.12831904,47,0
7.233075017,4.365283376,0.967454682,0.4985678581,16.60637612,642,1
7.353642058,7.776054999,1.101280373,1.300159532,17.51734579,931,0
5.826154254,4.082173654,0.4492920951,-0.01597662793,13.00089364,249,0
5.958220241,0.3135148542,0.7113716241,0.09846676992,10.19281475,257,1
7.357490601,6.054933494,0.9506383103,1.190930625,16.95690474,931,0
2.180008226,0.5166018047,0.72564196,0.6580284997,10.39156428,593,0
5.098667042,10.20277887,0.6353589599,1.155144074,15.53481812,888,1
5.640722973,3.519367568,0.5124295232,1.497772048,14.32585575,1065,1
1.675919233,16.45258578,0.637132029,0.09353835799,14.52947062,24,0
8.416587822,2.075318513,1.028741815,0.06847382112,15.58153134,21,0
8.409836735,5.727453922,0.7836192223,0.5651915596,17.66796086,92,1
7.57826645,0.7571429771,1.283011617,1.402236042,13.53921457,994,1
8.490356435,2.520531077,1.250476712,1.310167263,15.87275589,969,1
10.14176527,1.715070846,1.62812086,1.474456498,15.89134767,931,0
8.752719483,-0.7953279177,1.38813158,1.01219454,12.98082814,808,0
8.733724337,8.937635145,0.9505040241,0.4483265597,19.26785008,613,1
7.965614157,3.31116104,1.064735047,1.321376818,16.31479417,931,0
7.812910403,3.386122686,1.058122952,0.1110503014,16.03696078,47,0
6.7810109,33.2298299,0.7304239911,0.5963853386,18.35319705,686,0
8.72591125,4.082989326,1.275931625,0.4495494958,17.21899046,757,0
2.972945914,4.614703193,0.5885342869,1.02230072,14.16118111,931,0
7.065339885,0.2568646462,0.8355103665,1.080383237,11.61625877,698,1
7.045900773,1.953376758,0.9510669833,0.9975963935,12.37216618,844,0
7.72432587,10.98183755,1.123713854,0.4672632551,17.61754947,584,1
7.917704568,3.125872444,0.890523054,1.357639955,15.25481019,1012,1
8.138391561,1.44555171,0.8996120744,1.429847882,13.60101111,969,1
8.663376106,1.726399386,1.141047992,-0.03877218358,15.50700478,490,1
9.137412502,4.927680743,0.972197212,0.005292421709,17.66618336,189,1
7.947848847,5.33822704,0.7877583477,0.8493469437,17.34082189,844,0
8.549645404,7.137734313,1.103937669,0.4275149626,18.55548275,584,1
7.915441435,8.274102242,0.9205056535,1.079063727,16.717489,853,1
9.872456243,3.572682344,1.166328259,1.084871648,17.20287449,855,1
3.029510823,-0.9229676664,0.948667912,0.6471449885,10.35775186,152,0
7.852692166,1.695302446,0.8766315589,0.9836414565,15.44934997,844,0
4.84969882,11.6242273,0.85320458,0.4707944956,16.27549116,541,1
7.650346921,2.425509121,1.064649523,-0.1052330259,15.82080596,396,0
9.47613144,0.7585141638,0.9995579984,-0.04300314258,13.86118285,466,1
3.159734228,21.50958419,0.6765934675,1.013264094,16.94387753,903,1
9.307578248,6.668948906,1.025324596,1.397181578,20.00773768,1034,0
9.241079325,4.525692804,1.390444373,0.46203646,16.54250467,569,0
7.237914602,15.97314882,0.8123977439,1.416120598,16.89426034,969,1
7.418236247,12.27788149,0.8138845797,0.4385140435,16.50613723,619,1
9.363234198,2.951019262,1.052751674,0.1844699314,16.18275682,55,0
8.847410401,0.5737361101,1.408422279,1.185839768,14.20585119,844,0
7.682334508,8.322988267,1.245064992,0.3119862976,17.29655925,175,0
8.147261385,3.711962185,1.125689254,1.096904853,15.25634457,844,0
8.13187577,4.412571033,1.101158182,-0.07484456252,16.75367042,1004,1
9.193978863,2.000889367,1.097921968,0.1886648073,15.5517559,257,1
7.829142927,2.031339596,1.079038243,1.056194563,13.52878294,888,1
8.903117958,10.89047743,1.487979644,0.5602704577,19.50075556,660,0
7.600078677,3.103822095,0.7929862623,-0.02798711325,14.80319149,438,0
7.316552332,0.9627534501,0.8004759786,-0.0882352647,13.80130296,935,0
9.499717232,-0.4858693716,0.7418926843,1.024186759,10.35545044,888,1
1.220703672,8.838165217,0.5555580372,1.200878585,15.77775429,888,1
4.271602758,11.53639452,0.4791423301,0.01821263447,16.12263301,175,0
8.176101753,4.145311093,0.9357343618,0.1683604338,16.40111921,619,1
3.628658332,1.833225826,0.4910309739,0.1442750835,13.01613419,246,1
8.249394459,9.722029342,0.953329131,0.4158883736,17.74044701,584,1
9.237963565,5.439480493,1.216549399,0.5984481874,18.45963401,584,1
6.229029509,5.828486686,0.6567333108,1.083694251,16.66782294,969,1
7.187477292,4.768853148,1.076589806,1.022712075,15.95915646,870,0
8.32163556,1.689279539,1.024103169,0.5094469927,15.46428769,731,0
8.423824168,6.929829047,0.9522222468,0.3663462002,17.50419096,584,1
8.603458767,2.12763476,0.9592256227,1.021504088,16.13973059,844,0
9.031494974,4.404438907,0.8238743523,0.2110739414,18.00235697,625,0
9.174179378,19.79547806,1.595370276,0.8277236007,21.14009162,911,1
6.942079302,3.796789647,0.9345919043,1.41706939,15.2174005,1027,1
7.778621475,13.69502961,1.28858603,0.7441294106,19.16328585,757,0
3.241935456,1.460277631,0.8483163658,0.9538438255,10.82109781,215,1
7.388444457,9.863121302,0.615875393,0.1121683681,17.27041092,71,1
8.096381583,2.493198195,1.237864944,0.4232997967,15.25948943,124,1
8.550490994,0.4965393979,1.191472232,0.2214676694,11.75076511,486,1
5.485595884,3.166964566,0.558363745,1.388565755,11.15486053,1025,1
6.04295136,1.668222794,0.7920153085,1.513052339,13.23367621,617,0
2.062661303,9.371143276,0.616107042,-0.01182839831,15.16152812,38,1
9.264652725,9.456133004,1.581457455,1.12895238,17.57639563,931,0
7.124127774,8.957879302,1.110435631,0.3939003113,16.83538649,513,1
9.493008697,-0.5720159794,1.044953048,1.14101295,10.2232412,790,0
7.751052002,1.232870276,1.549273241,1.124724022,13.02059405,909,1
7.877476221,3.275742491,1.123288353,0.9189929397,17.20307024,818,1
9.460289513,3.662437444,0.9976452555,0.3716132081,17.37571043,171,1
6.55113219,4.254105175,0.8387371384,0.5163408888,15.58839638,724,0
6.145315953,7.512462183,0.7975683283,0.9873185678,17.20841659,854,1
3.830994112,6.352935883,0.4306421074,0.2458515707,14.9396449,21,0
7.784398577,10.5871807,0.8790782627,0.4515473483,17.84811876,577,1
8.317052542,0.9998516345,1.020164474,0.04759184589,13.60776418,21,0
8.74624827,-0.9954284281,1.150622926,0.9169102182,13.05225453,681,1
7.660118337,0.9013948768,0.7982570497,1.4478141,13.19225475,1027,1
7.895487272,2.061271079,0.8741791686,0.9198434585,14.72681679,876,1
4.077802575,8.925237556,0.4074724104,-0.08005911339,13.99156497,423,1
8.780185478,2.397368197,1.544022413,1.082339771,15.41652571,931,0
8.078734043,3.165661984,0.69074796,1.17448524,15.7311294,931,0
8.26409529,3.127810993,1.205514516,0.3402348941,15.15684726,660,0
6.642262072,1.017330938,1.23515372,0.5260765943,13.08125259,633,1
9.596480683,2.597707701,1.114338891,1.049201425,17.0922502,888,1
8.578579521,1.704636352,1.349043296,1.20435399,14.82421492,969,1
8.673060565,3.77113225,1.339387806,0.3081612259,17.18571072,151,0
4.94475487,5.154591462,0.8705367827,1.037871662,15.64801612,888,1
7.434878102,1.950915535,0.859740719,1.060217943,14.24434917,1016,1
4.497697816,12.48620409,1.259253154,0.9707217893,16.07794581,888,1
5.52885807,1.038042133,0.6750908524,1.195335002,12.0764084,986,1
8.197045916,1.150553525,1.12695284,-0.06652134019,14.32406841,334,0
9.227791764,4.961495789,1.010307844,0.3458757375,17.04989459,524,1
9.536916403,9.489450838,1.617858631,0.9331768278,18.58082661,864,0
3.286938326,4.562346928,0.7387647264,-0.1054853603,13.27582066,466,1
7.739477511,0.5484581562,1.101047907,0.02839704651,12.91228486,396,0
7.483521114,17.79396563,0.8401857154,0.6216247832,20.71414903,792,0
8.533601381,3.007590408,1.130477098,-0.0432629687,16.38829793,486,1
6.721350043,4.68238865,0.7673504131,0.101045699,15.30712217,98,0
8.73627957,10.12337562,0.7714606994,1.157971353,16.74312598,931,0
4.177603652,9.112676083,0.4200928377,0.1077943945,16.76501462,66,0
8.996010304,2.54748944,1.211312524,0.0911341518,16.21373335,92,1
9.123401623,2.134168183,0.8486821076,0.1497313608,16.69114273,207,1
7.647084005,8.90337374,0.9241750132,0.3126318189,16.62109376,844,0
8.565456579,4.898081993,0.9171762453,0.4425598968,16.5943091,184,1
8.89060874,34.20986683,1.106754455,0.816167318,21.67110313,1011,1
9.308814553,9.308959254,1.011859893,0.727983547,18.17992041,792,0
7.477066649,6.828785798,0.8916804834,1.228624725,17.71874473,1070,1
8.765389244,5.023256408,1.370991553,0.5732109229,16.81103694,651,0
8.408480136,17.06710088,1.471515342,0.5064622738,19.71991554,716,1
8.532009449,7.464846321,0.7703940978,0.3315250438,18.11884747,501,0
7.058983623,2.59736669,0.8607588478,-0.06023274456,13.70128465,402,0
8.627270215,2.868977275,0.6938974711,0.2018065428,16.07019128,21,0
7.929432672,6.402975487,1.189999481,0.3990969664,15.93227672,801,1
9.061873648,4.001853686,1.585622398,0.9063811638,18.08948397,864,0
9.357508288,4.590977849,1.107290356,1.051770511,17.25354547,931,0
6.127486886,7.845075439,0.815506908,0.9893863905,15.61773287,844,0
9.417858904,8.099027112,0.782904435,0.4042048713,18.57172858,584,1
6.446371893,2.560668949,0.7752324453,0.4903568612,12.52766666,727,0
6.438374716,2.395725206,1.005201196,-0.01867402808,14.61153516,344,1
1.989185966,5.995294625,0.4945950439,-0.03233591482,15.54029809,21,0
6.5019391,6.34375799,0.7115871403,1.139451483,15.9089717,969,1
2.165151344,4.374277496,0.6210637259,1.549439521,13.45070842,1065,1
8.581042369,6.50417112,1.172497355,0.6610274998,17.79906776,709,1
7.840489689,3.239871484,0.7945908539,1.399152279,15.92396866,844,0
8.62647985,18.46350404,1.475180599,0.6704251691,19.66917672,792,0
6.583724838,3.406259601,0.8630629509,1.062972987,15.27307894,844,0
7.589081098,4.253493892,0.9029984903,0.9598567263,15.78179204,931,0
7.171947942,23.46710368,0.485251473,0.646577668,19.32467688,709,1
8.063766886,22.00935548,1.190038406,0.7707363784,21.57555792,792,0
6.867721948,20.51095469,0.6736438309,0.3526635417,20.34370397,569,0
7.020363588,2.538847383,0.6088160834,-0.08793151918,14.77264748,368,0
7.920611783,3.406778809,0.9926492296,-0.06975009784,15.67676805,486,1
10.08179605,2.433811557,1.968894565,1.003175081,16.06303805,807,1
8.458761913,2.743516038,1.389909793,0.4510883557,15.79545555,262,1
9.556511585,9.26832486,1.979019397,0.7941164497,18.51480733,757,0
8.53198223,5.186791805,1.35755052,1.007475036,16.87663694,844,0
8.859592228,2.099235951,1.131171081,0.1417435939,17.38325163,486,1
6.31166956,1.087965527,0.5818158357,0.08011135651,12.69957105,334,0
8.357279649,1.861567046,0.8747160413,1.326387898,15.31156956,969,1
8.255035381,0.7017982173,1.227210326,0.03850630092,14.30650804,579,1
6.536784143,16.95852417,0.802800786,0.7152471385,18.42393955,640,1
7.649360176,4.585797293,0.7292979222,1.165131637,16.86772001,931,0
4.612567888,6.376626425,0.8609727912,1.16557215,16.84508596,888,1
9.159866164,1.923550095,0.9340915438,0.4818518241,16.09156955,1113,0
0.5796954199,28.46368089,0.5694052742,0.2991100703,17.31979297,524,1
7.136957362,11.67589259,0.8430676311,0.4026851236,17.30854855,619,1
7.910337102,1.217566977,1.048004558,1.283614134,13.75061911,969,1
9.108142451,0.9119138355,1.185604427,1.698973055,13.37304745,1027,1
9.282768043,2.252727175,0.9590959435,1.007689868,16.8079506,844,0
8.417073326,9.808274157,1.098358112,0.7162065742,18.06248331,619,1
9.51848299,8.290126203,1.140773966,0.5167112701,19.10994652,584,1
7.124282165,1.233857054,1.041038125,1.335578987,13.2047824,1016,1
9.05771373,7.065409672,1.274366624,0.6566722068,17.60420252,584,1
8.82874987,3.73650835,1.850698052,0.6194349477,17.7740203,560,1
5.033800319,2.085594325,0.7451614055,0.5197414144,13.19591707,1116,1
8.789792238,1.323748191,1.243833861,1.414327932,14.17523207,1042,1
9.077459679,7.656225561,1.347036525,0.8592788635,18.32109827,864,0
9.455495784,1.871919389,0.9502542806,1.259418532,15.75566904,888,1
7.924724523,-0.1109897302,1.159605335,1.165881239,10.97632502,971,1
9.946227953,4.431133903,2.150780744,1.005879071,19.19180168,904,1
7.596088729,5.337056837,1.08466241,1.101993822,15.45394877,935,0
8.197409082,3.868730766,0.8022400091,1.236211076,16.19720303,888,1
7.561395609,4.039766979,1.418121572,1.158257881,15.08566787,958,1
8.065103227,3.836704672,1.040439249,0.4598810995,16.83349161,551,0
3.932321294,16.06875641,0.8300640982,0.4462502946,17.91757622,167,0
0.7496728274,0.8318068252,0.8282883366,0.4237176121,9.871389365,17,0
9.267081115,11.80376751,1.201308239,1.172918454,17.38136388,969,1
6.95268557,0.2663947476,0.8345411351,1.523382675,13.88740959,1075,1
9.577333981,15.8949817,1.38722897,0.8943131295,16.19833392,1035,0
7.310061269,1.576345447,0.9854620571,0.5667231031,12.81128934,432,1
8.982988193,13.72091511,1.271376068,0.8915723971,16.97062459,844,0
6.317050604,0.8404187296,0.9653718027,1.291251243,12.70515711,969,1
6.728822073,-0.1613241641,1.26113149,1.490324314,8.988012475,1027,1
7.999053309,17.67027646,0.8675924894,0.5087755735,19.16139994,757,0
8.606126864,3.76476171,0.8758620843,-0.03756516934,16.30573468,625,0
7.441766847,7.193709926,0.8849574499,1.055960839,16.53363862,945,1
7.817857364,7.045412864,1.159976017,0.2802857048,17.6463591,550,1
8.425685634,2.519880173,1.161832525,1.219045039,16.53974425,969,1
8.921160599,9.496103079,1.020569735,1.074248337,19.34120819,969,1
9.210526877,6.429162842,1.74197985,0.5576530651,18.84465138,560,1
7.968892402,2.411036597,0.9117983164,1.310442352,16.02912581,1027,1
8.408479439,17.70263552,0.8404250649,-0.09220434744,17.876232,486,1
7.869592249,5.861449286,0.7304616271,0.4291623884,18.33373645,560,1
7.75151774,12.80398555,0.7998103811,0.4432827512,16.80746887,198,0
8.739492988,1.792366153,0.9600508802,0.5707263463,16.15295293,584,1
3.555393141,13.68727754,0.6286210853,0.2861592771,15.41943806,524,1
8.18869941,2.8762338,0.9622137712,-0.09800943058,15.93010403,486,1
10.03595715,18.5305161,1.711810831,1.169029831,22.75040762,1033,0
7.373896608,8.713908029,1.041615239,0.408921743,17.66267772,569,0
7.753658383,2.306384578,0.9093336987,-0.08191329789,15.11462657,410,0
9.246085795,2.515240675,1.23359168,0.5947812135,17.18561129,150,0
8.098047826,18.21532679,0.6505501913,0.9050960186,17.81907087,853,1
8.93713449,0.6871657969,1.172080824,0.9744137352,14.06244147,864,0
7.326429267,3.918804785,0.9271844261,0.003507825122,16.07939518,183,1
7.697546969,0.750217341,0.9800115285,1.265942677,11.52403264,931,0
8.855693471,3.240902469,0.9725198486,1.132524662,16.30807753,844,0
6.654873441,1.137594307,0.6866648219,-0.1808644287,11.03969339,329,0
7.190188195,11.54261703,0.8832482539,0.5014898579,19.49729989,584,1
8.395745126,13.30094314,1.171579874,0.8179856266,19.55289299,911,1
9.229032369,16.81486495,1.704831786,1.017405661,21.88557426,911,1
